departamento_id,disciplina,codigo,unidade_responsavel,pre_requisitos,ementa
495, SEMINARIO EM EDUCACAO MUSICAL 3,MUS0813 ,DEPTO MUSICA ,( ( MUS0749 ) ),
495, SEMINARIO EM EDUCACAO MUSICAL 4,MUS0814 ,DEPTO MUSICA ,( ( MUS0813 ) ),
495, SEMINARIO EM EDUCACAO MUSICAL 5,MUS0815 ,DEPTO MUSICA ,-,
495, SEMINARIO EM EDUCACAO MUSICAL 6,MUS0816 ,DEPTO MUSICA ,-,
495, INSTRUMENTO PRINCIPAL VIOLAO 5,MUS0820 ,DEPTO MUSICA ,( ( MUS0801 ) ),"Introducao e desenvolvimento da pratica de execucao do violao, considerando habilidades especificas, estilos, generos e periodos variados. Conceitos fundamentais em tecnica violonistica superior coordenacao motora geral e fina desenvolvimento de recursos tecnico-interpretativos fundamentais e sua aplicacao ao estudo e interpretacao de formas e estruturas musicais basicas. Desenvolvimento da pratica de execucao de acordes de setima (tetrades) e encadeamentos harmonicos aplicados ao repertorio da musica popular brasileira. Introducao as levadas ritmicas aplicadas na pratica de acompanhamento de generos musicais brasileiros."
495, INSTRUMENTO PRINCIPAL VIOLAO 6,MUS0821 ,DEPTO MUSICA ,( ( MUS0820 ) ),"Introducao e desenvolvimento da pratica de execucao do violao, considerando habilidades especificas, estilos, generos e periodos variados. Conceitos fundamentais em tecnica violonistica superior coordenacao motora geral e fina desenvolvimento de recursos tecnico-interpretativos fundamentais e sua aplicacao ao estudo e interpretacao de formas e estruturas musicais basicas. Desenvolvimento da pratica de execucao de acordes de setima (tetrades) e encadeamentos harmonicos aplicados ao repertorio da musica popular brasileira. Introducao as levadas ritmicas aplicadas na pratica de acompanhamento de generos musicais brasileiros."
495, FUNDAMENTOS DA ARTE MUSICAL,MUS1054 ,DEPTO MUSICA ,-,"Fundamentos da educacao musical para a formacao do/da professor(a) de musica: aspectos historicos e metodologicos, abordando questoes etnico-raciais, ambientais e da educacao especial. Estudo de contextos de ensino e aprendizagem da arte musical no DF."
495, FORMACAO E INSERCAO PROFISSIONAL,MUS1077 ,DEPTO MUSICA ,-,"Trajetoria academica do estudante de Musica. Introducao a diversidade de praticas para insercao profissional do egresso, seu campo de atuacao e responsabilidade social e etica. Interacao com a comunidade por  meio de levantamento de atuacao profissional, desafios e praticas e intervencao para propostas de intervecao e acao no campo musical."
495, INSTRUMENTO SUPLEMENTAR CANTO POPULAR 1,MUS1135 ,DEPTO MUSICA ,-,"Introducao e desenvolvimento da pratica vocal em grupo com enfase na voz cantada, considerando o desenvolvimento de habilidades tecnicas e expressivas caracteristicas da musica popular nos seus diversos estilos, generos e periodos, bem como sua pratica pedagogico-musical."
495, INSTRUMENTO SUPLEMENTAR PERCUSSAO 1,MUS1137 ,DEPTO MUSICA ,-,"Introducao e desenvolvimento da pratica de execucao de instrumentos de percussao, considerando habilidades especificas, estilos, generos e periodos variados."
495, PROJETO DE EXTENSAO EM MUSICA 1,MUS1140 ,DEPTO MUSICA ,-,Tipo de Material
495, PRATICA DE ENSINO E APRENDIZAGEM DA ARTE MUSICAL 1,MUS1153 ,DEPTO MUSICA ,( MUS1054 ),"Ambientacao em diferentes contextos de ensino e aprendizagem musical- projetos sociais, culturais, voltados a saude e propostas para ambientesonline - com reflexao sobre principios, metodologias e praticasvivenciadas no dialogo com a comunidade. Discussao e elaboracao dematerial didatico, planejamento e estrategias que envolvam as tendenciascontemporaneas do ensino e aprendizagem musical, suas tecnologias, epraticas integradas com inclusao, meio ambiente, educacao etnico racial,direitos humanos e diferentes grupos socioculturais numa perspectiva de integracao teoria-pratica."
495, INTRODUCAO A LINGUAGEM MUSICAL 1,MUS1204 ,DEPTO MUSICA ,-,"Estudo dos elementos musicais basicos que estruturam a linguagem musical com enfase no desenvolvimento da leitura musical, do solfejo, do ritmo e do reconhecimento auditivo. Integracao teoria e pratica na performance vocal e instrumental."
361, SISTEMAS ESTRUTURAIS EM CONCRETO ARMADO 2,TEC0001 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TEC0041 ) ),"Enfatizar os conceitos referentes a flambagem e torcao.

Dimensionamento e detalhamento de elementos estruturais em concreto armado: pilares, marquises, escadas, consolos, vigas paredes, reservatorios elevados e enterrados. Analise do funcionamento de estruturas especiais como cascas e pecas protendidas.

 Abordar os tipos de fundacoes usualmente utilizadas em obras de concreto armado."
361, INSTALACOES E EQUIPAMENTOS 1,TEC0002 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( PRO0011 ) ),
361, INSTALACOES E EQUIPAMENTOS 2,TEC0003 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TEC0002 ) ),
361, INSTALACOES E EQUIPAMENTOS 1,TEC0007 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( PRO0011 ) ),"Estudo das instalacoes prediais: eletricas, telefonicas, hidraulicas e de esgotamento sanitario e suas implicacoes na construcao e manutencao de edificios."
361, TECNICAS DE CONSTRUCAO,TEC0013 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( ENC0055 ) OU ( ENC0229 E ENC0230 ) OU ( ENC0276 E ENC0277 ) ),"Estudos a aplicacoes praticas referents as diferentes etapas de materializacao das edificacoes e as interacoes entre a obra e o projeto arquitetonico. Nocoes de topografia, sondagens, movimento de terra, canteiro de obras, locacao, fundacoes, estruturas, alvenaria, revestimentos, esquadrias, vidros, instalacoes, cobertura, impermeabilizacoes, forros, pintura, pisos e elementos complementares."
361, ESTAGIO SUPERVISIONADO EM OBRA,TEC0014 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( PRO0020 ) OU ( PRO0016 ) ),Exercicio pratico levado a efeito junto a obra(s) em construcao nas empresas publicas ou privadas. O aluno deve participar efetivamente desta experiencia profissional colaborando na realizacao de trabalhos executados sob a responsabilidade de profissionais legalmente habilitados.
361, ESTUDOS AMBIENTAIS,TEC0016 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TAU0002 ) OU ( PRO0011 ) ),"Conhecimento da base natural do sitio no qual se pretende projetar. Levantamento, analise e sistematizacao dos fators ambientais que o caracterizam: geologia, relevo, solos, hidrografia, vegetacao, clima e dos processos naturais de modificacao da paisagem."
361, CONFORTO TERMICO AMBIENTAL,TEC0017 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TEC0016 ) ),Fisica aplicada a arquitetura e urbanismo. Bbioclimatologia humana: clima e exigencias humanas quanto ao conforto termico. Propriedades termofisicas dos materiais e componentes da cosntrucao. Principios bioclimaticos da arquitetura e do urbanismo.
361, SISTEMAS ESTRUTURAIS NA ARQUITETURA,TEC0018 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( PRO0011 ) ),Aspectos qualitativos e quantitativos dos sistemas estruturais. O espaco estrututral como espaco arquitetonico possivel. A estrutura na historia da tecnologia das edificacoes. aA conciliacao dos espacos arquitetonicos e estruturais: materiais estruturais. Morfologia das estruturas. Trelicas planas isostaticas. Lei de Hooke. Vigas isostaticas. Formula da flexao.Propriedades geometricas das secoes. Estruturas de alvenaria. Projetos arquitetonicos. Materiais petreos.
361, SISTEMAS ESTRUTURAIS EM CONCRETO ARMADO,TEC0019 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TEC0018 ) OU ( TEC0038 E TEC0039 ) ),O material concreto armado. Tracos de concreto. Vigas hiperestaticas. Lajes. Dimensionamento de vigas. Dimensionamento de pilares. Fundacoes. Projeto e detalhamento de pavimentos de edificios. Projetos arquitetonicos utilizando o concreto como material estrutural.
361, SISTEMAS ESTRUTURAIS EM ACO,TEC0022 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( TEC0019 OU TEC0001 ),"Ferro e aco. Perfis estruturais. Flechas em vigas. Projeto de vigas, projeto de pisos, pilares e coberturas. Dimensionamento de perfis de chapa dobrada a frio. Conexoes soldadas. Projeto de porticos. Projetos arquitetonicos utilizando o aco como material estrutural."
361, SISTEMAS ESTRUTURAIS EM MADEIRA,TEC0023 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TEC0022 ) OU ( TEC0010 ) ),Apresentar os procedimentos de direcionamento de elementos estruturais em madeira. Apresentar os principais sistemas estruturais em madeira. Elaborar projeto arquitetonico utilizando a madeira como materiasl estrutural.
361, INTRODUCAO A TECNOLOGIA EM ARQUITETURA E URBANISMO,TEC0026 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,-,"Conhecimento basico e compreensao critica das implicacoes socio-economicas, culturais e ambientais no uso dos materiais de construcao; dos principios e sistemas estruturais; das tecnicas e processos construtivos; e dos principios, conceitos e relacoes entre fatores do clima, arquitetura, urbanismo e os seres vivos; bem como suas relacoes com o projeto arquitetonico e urbanistico."
361, INFRA,TEC0027 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,-,"Distribuicao e  condicionantes dos Desenho Urbano. Infra-Estrutura de abastecimento de agua, esgotamento sanitario, drenagem urbana, limpeza publica e de servicos de eletricidade. Sistemas convencionais e alternativos: avaliacao dos custos de instalacao e manutencao."
361, CONFORTO SONORO,TEC0028 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( TEC0017 OU PRO0064 ),Aspectos fisicos do som. Aspectos psico-fisiologicos da percepcao sonora. Geracao e propagacao do som (geometria do som). Meios de controle do som: planejamento e disposicao dos elementos urbanos e arquitetonicos isolamento acustico (enfraquecimento e absorcao do som) tempo otimo de reverberacao. Projeto acustico de ambientes.
361, CONFORTO AMBIENTAL LUMINOSO,TEC0029 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( TEC0017 OU PRO0064 ),"Estudo do controle da luz no urbanismo e na arquitetura, com enfase no estudo da luz natural. Suas caracteristicas fisicas e unidades. Fisiologia da percepcao. Planejamento para a luz e metodos de projeto visando o conforto luminoso e a conservacao de energia."
361, SISTEMAS ESTRUTURAIS 1,TEC0038 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TEC0026 ) OU ( TEC0012 ) ),"A estrutura na historia da tecnologia das construcoes: morfologia, tipologia e interacao com os espacos
arquitetonicos.
Carregamento e estatica das estruturas isostaticas: conceitos de estabilidade.
Estruturas hiperestaticas: conceituacao.
Lancamento estrutural.
Trelicas planas: determinacao de reacoes, esforcos e pre-dimensionamento.
Vigas: determinacao de reacoes, esforcos e pre-dimensionamento.
Porticos planos: determinacao de reacoes, esforcos e pre-dimensionamento.
Estruturas especiais: nocoes basicas."
361, SISTEMAS ESTRUTURAIS 2,TEC0039 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TEC0038 ) ),"Propriedades geometricas das secoes.
Determinacao das tensoes em esforcos de tracao, compressao e flexao.
Estudo dos campos de deslocamentos em barras submetidas a esforcos normais e de flexao."
361, SISTEMAS ESTRUTURAIS EM CONCRETO ARMADO 1,TEC0041 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( TEC0039 OU TEC0018 ),"Nocoes gerais de estruturacao de edificios de concreto.

 Conciliacao do projeto arquitetonico com o projeto estrutural em concreto armado.

Lancamento estrutural e pre-dimensionamento de lajes, vigas e pilares.

Carregamento das estruturas de edificios de concreto.

Propriedades dos materiais: concreto e do aco.

Prescricoes normativas.

Analise, dimensionamento e detalhamento de lajes em concreto armado.

Analise, dimensionamento e detalhamento de vigas em concreto armado."
361, CONFORTO TERMICO AMBIENTAL 1,TEC0042 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TEC0016 ) ),
361, TECNICAS DE CONSTRUCAO 1,TEC0043 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,-,
361, TECNICAS DE CONSTRUCAO 2,TEC0044 ,DEPTO TECNOLOGIA ARQUITETURA URBANISMO ,( ( TEC0043 ) ),
563, SEGURIDADE SOCIAL 3 ,SER0001 ,DEPTO SERVICO SOCIAL ,( ( SER0015 ) ),"A trajetoria historica da assistencia nas sociedades capitalistas: caridade, humanismo, filantropia, asestrategias de controle dos pobres. A pobreza de massa no capitalismo e as medidas assistenciaisno final do seculo XIX e inicio do seculo XX. A relacao entre assistencia social e trabalho nocapitalismo. A Origem e Desenvolvimento da Assistencia Social no Brasil. O sistema de seguridadesocial instituido na Constituicao brasileira de 1988 e seu significado para a politica de assistenciasocial. Bases conceituais, legais, principios e diretrizes da LOAS e Politica de Assistencia Social. OSistema Unico de Assistencia Social (SUAS). Natureza e alcance dos direitos e servicos socioassistenciais estrutura organizacional e mecanismos de gestao funcoes e beneficiarios. Acontribuicao do Servico Social na producao e no redimensionamento do conhecimento teorico-praticada politica de assistencia social."
563," GENERO, RACA/ETNIA E POLITICA SOCIAL",SER0007 ,DEPTO SERVICO SOCIAL ,-,"Conceitos e definicoes de genero, raca, etnia, classe social: suas interseccionalidades. Incorporacaodas questoes de Genero e de Raca no desenvolvimento do Welfare State: as experiencias europeiase norte americana. Movimentos de mulheres e raciais e a participacao politica. As convencoesinternacionais e o combate a discriminacao de genero e raca. Avancos conceituais e politicos doemprego das categorias de genero e raca/etnia no campo das politicas sociais: relacoes de genero eraca/etnia na gestao publica contemporanea. Institucionalidade de Genero e Raca no mundo e noBrasil: emergencia dos organismos de politicas transversais. As politicas sociais setoriais e aspoliticas transversais."
563, POLITICA SOCIAL,SER0015 ,DEPTO SERVICO SOCIAL ,-,"A politica social nas sociedades capitalistas e a questao da cidadania. As interpretacoes sobre concepcao, natureza e desenvolvimento das politicas sociais nos seguintes paradigmas: marxismo, liberalismo classico, neoliberalismo, social democracia. O capitalismo monopolista e a emergencia e desenvolvimento do "" welfare state "" europeu e das politicas sociais brasileiras. O debate sobre a crise das politicas sociais. Contribuicao do Servico Social na producao e redimensionamento do conhecimento teorico-pratico da politica social."
563, INTRODUCAO AO SERVICO SOCIAL,SER0024 ,DEPTO SERVICO SOCIAL ,-,"As condicoes socio-historicas do processo de profissionalizacao do Servico Social no Brasil e suas interpretacoes. Servico Social e a producao e reproducao das relacoes sociais. A natureza do Servico Social, areas e campos de atuacao profissional. As perspectivas e demandas contemporaneas para o trabalho do assistente social. O mercado de trabalho no Distrito Federal. As formas de organizacao politica e academica dos profissionais de Servico Social"
563, MOVIMENTOS SOCIAIS,SER0033 ,DEPTO SERVICO SOCIAL ,-,"As particularidades da formacao do capitalismo no Brasil e as classes sociais. Democracia eCidadania. Processo de formacao dos Movimentos Sociais na dialetica singular/particular/universal.A estrutura fundiaria (concentracao da propriedade e o processo de reforma agraria), os conflitos e aluta de classes. Debate sobre os “antigos” e “novos” movimentos sociais. A relacao Estado, classes emovimentos sociais na contemporaneidade brasileira (a relacao entre publico e privado e aemergencia de espacos publicos naoestatais). A relacao Estado, classes e movimentos sociais nacontemporaneidade brasileira (a relacao entre publico e privado e a emergencia de espacos publicosnao-estatais). Movimentos sociais no Brasil e no DF."
563, FUNDAMENTOS ETICOS E ETICA PROFISSIONAL,SER0035 ,DEPTO SERVICO SOCIAL ,( ( SER0024 E FIL0069 ) ),"Os fundamentos ontologicos da dimensao etico-moral da vida social. A construcao da etica profissional, a deontologia e a diceologia: valores e implicacoes no exercicio profissional. A trajetoria da etica na historia do Servico Social. A construcao e significado do projeto etico-politico profissional. A Lei de Regulamentacao da profissao, o Codigo de Etica Profissional e as Diretrizes Curriculares. Os Principios da Etica em Pesquisa e suas implicacoes para intervencao de assistentes sociais."
563, PESQUISA SOCIAL 1,SER0048 ,DEPTO SERVICO SOCIAL ,( ( SER0024 ) ),"A base conceitual para o estudo da estrutura metodologica do projeto de pesquisa. Etapas da construcao doprojeto. Metodos e tecnicas de pesquisa quantitativa e qualitativa. O relatorio de pesquisa. A importancia dapesquisa no processo de intervencao do Servico Social. Exercicio de elaboracao de projeto de pesquisa, queaponte: tema, objeto, problema, objetivos, questoes de partida, justificativa, hipotese, metodologia ereferencial teorico."
563," PLANEJAMENTO, ADMINISTRACAO E GESTAO SOCIAL",SER0052 ,DEPTO SERVICO SOCIAL ,( ( SER0024 ) OU ( SER0015 ) ),"A teoria das organizacoes e processo de gestao nas esferas publicas e privadas. As escolas deadministracao. As novas modalidades de gestao. Bases conceituais e historicas do planejamentoeconomico e social. Planejamento e gestao das politicas sociais. A experiencia brasileira deplanejamento. Processo e ciclo orcamentario (Plano Plurianual, Lei de Diretrizes Orcamentarias e LeiOrcamentaria Anual). Contexto e marco analitico das reformas e contra reformas do Estado eplanejamento social. Metodologias de Planejamento. O planejamento estrategico e a articulacao deatores sociais."
563, TOPICOS ESPECIAIS EM PESQUISA SOCIAL,SER0060 ,DEPTO SERVICO SOCIAL ,-,"Ciencia Moderna e novos paradigmas. Metodos da Pesquisa Social voltada para o Servico Social.Niveis da Pesquisa Social (exploratoria, descritiva e explicativa). Areas tematicas de Pesquisa emServico Social, tais como: educacao trabalho saude genero previdencia e assistencia socialhabitacao questao rural e urbana violencia crianca, adolescente e idoso movimentos sociaispolitica social, estado e cidadania."
563, QUESTAO URBANA E POLITICA HABITACIONAL,SER0065 ,DEPTO SERVICO SOCIAL ,( ( SER0015 ) ),"O debate conceitual sobre o urbano: da Escola de Chicago as analises Marxistas. A problematizacaoda questao urbana: concentracao da propriedade e desigualdades sociais metropolizacao epobreza expansao urbana e meio ambiente moradia e infraestrutura urbana. A constituicao dourbano na America Latina e no Brasil. O direito a ocupacao do espaco urbano. A politica urbanabrasileira. A cidade como local de moradia. Analises marxistas da questao habitacional. Historico dastransformacoes urbanas no Brasil: urbanizacao e formas de habitacao. Trajetoria da PoliticaHabitacional Brasileira. Demandas por moradia, direito a habitacao e movimentos sociais. Articulacaoda politica habitacional com as demais politicas sociais. Moradia e Politica Habitacional no DistritoFederal. A contribuicao do Servico Social na producao e no redimensionamento do conhecimentoteorico-pratico acerca da questao urbana e da politica habitacional."
563, SEGURIDADE SOCIAL 2 ,SER0076 ,DEPTO SERVICO SOCIAL ,( ( SER0015 ) ),"Concepcoes de saude e de processo saude-doenca. As transformacoes politico-institucionais dapolitica de saude no capitalismo e os modelos de atencao a saude. Reforma Sanitaria. A politica desaude no contexto de seguridade social e o Sistema Unico de Saude. Financiamento, gestao eorganizacao dos servicos de saude. Demandas organizadas da populacao e perspectivas demudancas nas praticas institucionais de saude e dos servicos de assistencia."
563, PESQUISA SOCIAL 2,SER0096 ,DEPTO SERVICO SOCIAL ,( ( SER0048 ) OU ( SOL0098 ) OU ( FIL0077 ) OU ( DAN0040 ) OU ( NUT0034 ) OU ( TEF0025 ) ),"Questoes teorico-metodologicas que envolvem a implementacao do projeto de pesquisa. Exercicio pratico de materializacao do projeto elaborado em Pesquisa I, com enfase na elaboracao de instrumental de coleta de dados, definicao de amostragem (quando se aplica), realizacao da pesquisa, tabulacao, sistematizacao e analise dos dados. Elaboracao e apresentacao do relatorio de pesquisa."
563, TOPICOS ESPECIAIS EM POLITICA SOCIAL,SER0099 ,DEPTO SERVICO SOCIAL ,( ( SER0015 ) ),"Discussao e analises inovadoras de temas emergentes em politicas sociais. Apresentacao deresultados de estudos ou pesquisas na area de politica social. Sem uma ementa fixa, a oferta destadisciplina dependera de interesses de professores e alunos."
563, FUNDAMENTOS HISTORICOS E TEORICO,SER0101 ,DEPTO SERVICO SOCIAL ,( ( SER0024 ) ),"Expansao do capitalismo monopolista e o surgimento do Servico Social na Europa e nos Estados Unidos. As formas de expressao e enfrentamento da questao social na America Latina, particularmente no Brasil, e a institucionalizacao do Servico Social no contexto do capitalismo tardio ate a Segunda Guerra. Analise critica das influencias teorico-metodologicas e as formas de intervencao construidas pela profissao."
563, FUNDAMENTOS HISTORICOS E TEORICO,SER0103 ,DEPTO SERVICO SOCIAL ,( ( SER0101 ) ),"A expansao do capitalismo sob o padrao fordista-keynesiano de acumulacao e regulamentacao: as bases de organizacao do trabalho e das relacoes Estado-Sociedade ate os anos de 1980. As formas de expressao e enfrentamento da questao social e o Servico Social. O movimento de Reconceituacao do Servico Social na America Latina e no Brasil. Contexto politico e o balanco critico das sistematizacoes teorico-metodologicas na profissao (modernizacao conservadora, aproximacao a tradicao marxista e ao pensamento fenomenologico)."
563, FUNDAMENTOS HISTORICOS E TEORICO,SER0105 ,DEPTO SERVICO SOCIAL ,( ( SER0103 ) ),Reestruturacao capitalista e hegemonia do projeto neoliberal: as bases de organizacao do trabalho edas relacoes Estado-sociedade a partir dos anos 90. O redimensionamento da profissao ante astransformacoes societarias e a construcao do projeto politico profissional. As sistematizacoes teoricometodologicasa partir do marxismo. As polemicas teorico-metodologicas no Servico Social.
563, ESTAGIO EM SERVICO SOCIAL 1,SER0107 ,DEPTO SERVICO SOCIAL ,( ( SER0035 E SER0105 ) ),a definir
563, ESTAGIO EM SERVICO SOCIAL 2,SER0109 ,DEPTO SERVICO SOCIAL ,( ( SER0107 ) ),a definir
563, QUESTAO SOCIAL E SERVICO SOCIAL,SER0110 ,DEPTO SERVICO SOCIAL ,-,O processo de producao e reproducao da questao social na sociedade capitalista. As determinacoeshistoricas de sua genese e transformacao. As particulares expressoes no Brasil e suasmanifestacoes contemporaneas. Exploracao do trabalho e desigualdade social. Questao social elutas de classes. A qualificacao teorica do debate acerca da categoria “questao social” e suasexpressoes. A questao social como objeto de intervencao do servico social e estrategias deenfrentamento.
563, PROCESSOS DE TRABALHO E SERVICO SOCIAL 1,SER0112 ,DEPTO SERVICO SOCIAL ,-,"Categoria trabalho. Natureza do trabalho do assistente social. O assistente social como trabalhador.Relacoes de poder e suas repercussoes no trabalho profissional. Relacoes institucionais e condicoesde trabalho do assistente social na estrutura e dinamica institucional: as politicas institucionais e aconsecucao de programas sociais. Construcao e uso de instrumentos tecnico-operativos. Elaboracaode indicadores da situacao, da acao profissionalBasi e seus resultados. Assessoria, consultoria esupervisao de programas e projetos sociais. Parcerias e terceirizacao nos processos de atencaosocial no plano publico e privado. Trabalho com redes socio-institucionais. Documentacaoprofissional."
563, TRABALHO E SOCIABILIDADE,SER0113 ,DEPTO SERVICO SOCIAL ,-,"A centralidade do trabalho na constituicao da sociabilidade humana. O trabalho na sociedadecapitalista: producao socializada e apropriacao privada da riqueza. Processos de trabalho. Trabalhoprodutivo e improdutivo abstrato e concreto. Polemicas sobre a crise da sociedade do trabalho naera da globalizacao. A divisao sexual e social do trabalho: reproducao e producao, articulacao dasdimensoes de classe e genero, atuais metamorfoses da discriminacao de genero no mundo dotrabalho."
563, PROCESSOS DE TRABALHO E SERVICO SOCIAL 2,SER0115 ,DEPTO SERVICO SOCIAL ,( ( SER0112 ) ),"Atuacao do Servico Social nos processos de trabalho. A insercao do assistente social na empresa privada, organizacoes nao-governamentais e movimentos sociais e as implicacoes no trabalho profissional. O assistente social como trabalhador, as estrategias profissionais, o instrumental tecnico-operativo utilizado no desempenho do trabalho profissional nas diferentes insercoes institucionais: fundamentos teoricos e desenvolvimento de habilidades ante as diversas expressoes da questao social. Supervisao do trabalho profissional e estagio."
563, PRATICA DE PESQUISA SOCIAL 1,SER0118 ,DEPTO SERVICO SOCIAL ,-,"Formacao pratica em pesquisa, por meio da participacao do aluno nas pesquisas emdesenvolvimento no Departamento, sob a supervisao do professor responsavel pela pesquisa,incluindo as seguintes atividades: revisao e analise critica da bibliografia, delineamento da tematica,definicao do objeto de pesquisa e construcao da problematica da pesquisa."
563, PRATICA DE PESQUISA SOCIAL 2,SER0119 ,DEPTO SERVICO SOCIAL ,-,"Formacao pratica em pesquisa, por meio da participacao do aluno nas pesquisas emdesenvolvimento no Departamento, sob a supervisao do professor responsavel pela pesquisa,incluindo as seguintes atividades: analise critica da literatura cientifica, construcao do quadro teoricode referencia, definicao dos metodos e tecnicas a serem utilizadas na pesquisa, construcao dosinstrumentais (questionarios, entrevistas, roteiro de analise de documentacao, etc.)"
563, PRATICA DE PESQUISA SOCIAL 3,SER0120 ,DEPTO SERVICO SOCIAL ,-,"Formacao pratica em pesquisa, por meio da participacao do aluno nas pesquisas emdesenvolvimento no Departamento, sob a supervisao do professor responsavel pela pesquisa,incluindo as seguintes atividades: realizacao da pesquisa, com aplicacao dos instrumentos e tecnicasde coleta de dados, sistematizacao, tabulacao e analise dos dados."
563, PRATICA DE PESQUISA SOCIAL 4,SER0121 ,DEPTO SERVICO SOCIAL ,( ( SER0048 ) ),"Formacao pratica em pesquisa, por meio da participacao do aluno nas pesquisas emdesenvolvimento no Departamento, sob a supervisao do professor responsavel pela pesquisa,incluindo as seguintes atividades: analise critica dos dados a luz do referencial teorico, estruturacaoe elaboracao de relatorio de pesquisa, elaboracao de artigos com base na pesquisa realizada.Projeto Politico Pedagogico do Curso de Servico Social da UnB - Diurno"
563, ECONOMIA POLITICA E CAPITALISMO,SER0127 ,DEPTO SERVICO SOCIAL ,-,"Contexto historico da Economia Politica. Critica Marxista da Economia Politica Classica. Analise marxiana do modo de producao capitalista: genese, desenvolvimento e caracteristicas. O metodo em Marx. Acumulacao, valorizacao e concentracao/centralizacao do capital. A teoria do valor trabalho. A lei geral da acumulacao capitalista. A Teoria Geral de KEYNES. Caracteristicas e tendencias do capitalismo contemporaneo."
563, SEGURIDADE SOCIAL 1 ,SER0130 ,DEPTO SERVICO SOCIAL ,( ( SER0015 ) ),"A trajetoria historica da previdencia nas sociedades capitalistas. A origem e odesenvolvimento da seguridade social nos paises do capitalismo central . A relacao entreprevidencia social e trabalho. A trajetoria historica da previdencia social no Brasil. Arelacao entre a previdencia social e as politicas de assistencia social e saude. O sistema deseguridade social instituido na Constituicao Brasileira de 1988. O financiamento e oorcamento unico da seguridade social. Bases conceituais e legais, principios e diretrizes,natureza e alcance dos direitos, estrutura organizacional e mecanismos de gestao, funcoes ebeneficiarios. “Reformas” da previdencia social no Brasil: principais argumentos eorientacoes. A contribuicao do Servico Social na producao do conhecimento teoricopraticoda politica de previdencia social."
563, OFICINA DE SUPERVISAO DE ESTAGIO EM SERVICO SOCIAL 1,SER0132 ,DEPTO SERVICO SOCIAL ,( ( SER0109 ) ),"Acompanhamento e supervisao pedagogica do estagio em servico social. Aprofundamento doconhecimento das expressoes da questao social, da realidade institucional e do exercicioprofissional. Planejamento e execucao de atividades de estagio juntamente com o supervisorde campo."
563, OFICINA DE SUPERVISAO DE ESTAGIO EM SERVICO SOCIAL 2,SER0133 ,DEPTO SERVICO SOCIAL ,( ( SER0132 ) ),"Acompanhamento e supervisao pedagogica do estagio em servico social. Aprofundamento do conhecimento das expressoes da questao social, da realidade institucional e do exercicio profissional. Planejamento e execucao de atividades de estagio juntamente com o supervisor de campo"
420, SAUDE INDIGENA,DSC0003 ,DEPTO SAUDE COLETIVA ,-,"Reflexao sobre as distintas realidades e contextos culturais que influenciam diretamente no modo de viver e adoecer da populacao e sobre as intervencoes na saude dos povos indigenas. A politica de atencao a saude dos povos indigenas. Os conteudos serao desenvolvidos considerando-se as diferentes perspectivas sobre as questoes abordadas, a fim de proporcionar o dialogo entre saberes e praticas."
420, INTRODUCAO A BIOETICA,DSC0007 ,DEPTO SAUDE COLETIVA ,-,"Origem e evolucao da bioetica filosofia deotologia medica e etica aplicada. As diferentes concepcoes de bioetica. O principio da sacralidade da vida (PSV) e o principio da qualidade da vida (PQV).  Autonomia e consentimento.  Bioetica das situacoes cotidianas: exclusao, cidadania, solidariedade e compromisso social bioetica das situacoes limites ou de fronteira: questoes do nascimento, da vida, da morte e do morrer (fecundacao assistida, clonagem, aborto, pesquisas com seres vivos, projeto genoma, transplantes de orgaos e tecidos, eutanasia). Bioetica e pluralismo moral: analise etica das possibilidades de suspender, alterar, e/ou prolongar o curso da vida. Do mercado primitivo tecnologico: a compra, a venda e o aluguel de partes do corpo humano. Liberdade cientifica e responsabilidade cientifica e responsabilidade cientifica. Declaracao Universal sobre Bioetica e Direitos Humanos. Documentos norteadores em etica biomedica."
